,net
2015-01-28,0.012905182211635188
2015-01-29,0.013336065047083819
2015-01-30,-0.01975186845810915
2015-02-02,-0.01425281587515428
2015-02-03,-0.01891064050128064
2015-02-04,0.014420498670507221
2015-02-05,-0.003679967801001819
2015-02-06,-0.005005036545295244
2015-02-09,-0.01173406203025588
2015-02-10,0.018136654141120367
2015-02-11,0.0036140911048085033
2015-02-12,-0.005727605832987965
2015-02-13,-0.012871991073917947
2015-02-17,0.0016089224314926724
2015-02-18,0.008776844610079344
2015-02-19,0.0003753555586676604
2015-02-20,0.004168104318825012
2015-02-23,0.01134289056829966
2015-02-24,-0.006527467417710266
2015-02-25,-0.004244752125259967
2015-02-26,0.014546623681067346
2015-02-27,-0.003820631978397172
2015-03-02,0.012337389647427243
2015-03-03,-0.004590145418572461
2015-03-04,-0.0012727798475822155
2015-03-05,0.007186053931786232
2015-03-06,0.003723863046244664
2015-03-09,0.014657468407817125
2015-03-10,0.0063791624615138695
2015-03-11,-0.0048964303115801005
2015-03-12,0.01353769780021428
2015-03-13,0.012108452185365
2015-03-16,0.009497950698781819
2015-03-17,-0.00207382027303071
2015-03-18,-0.02190622144037664
2015-03-19,0.023634517727319587
2015-03-20,-0.012136150222255952
2015-03-23,-0.014981484308032079
2015-03-24,-0.0054199845925360065
2015-03-25,-0.020811960480878373
2015-03-26,-0.003534709777470858
2015-03-27,0.026633482289500444
2015-03-30,0.006602277926669503
2015-03-31,-0.007700512304190043
2015-04-01,-0.011258920952122015
2015-04-02,-0.007362749925308968
2015-04-06,-0.01169278916042348
2015-04-07,-0.00469919110581108
2015-04-08,0.023701577196504408
2015-04-09,0.009095887454793854
2015-04-10,-0.002497386874722365
2015-04-13,0.006317429857640299
2015-04-14,-0.011360255365256955
2015-04-15,-0.020609295178389622
2015-04-16,-0.003745526197013141
2015-04-17,-0.004898298582077945
2015-04-20,0.009952600505302103
2015-04-21,0.008961426658997334
2015-04-22,0.002416801082480139
2015-04-23,-0.008771099319599492
2015-04-24,-0.000697591820575934
2015-04-27,-0.013046596257326163
2015-04-28,-0.011790914586867336
2015-04-29,-0.012552702932027022
2015-04-30,-0.020536047055252037
2015-05-01,0.011834502256500798
2015-05-04,0.0010242088558855954
2015-05-05,-0.018062589516859254
2015-05-06,0.004835277321453636
2015-05-07,0.01037799796090153
2015-05-08,0.0011756273416738277
2015-05-11,0.0037502628950689437
2015-05-12,-0.010357173523659387
2015-05-13,-0.006198452663248924
2015-05-14,-0.0007555236689454677
2015-05-15,0.0016397346329661904
2015-05-18,0.009171923315934473
2015-05-19,0.021772085334405722
2015-05-20,0.001374888650309767
2015-05-21,-0.003764496471642132
2015-05-22,0.012842605154847588
2015-05-26,0.01230688497587525
2015-05-27,0.0071347636215818265
2015-05-28,-0.0005436965832497831
2015-05-29,-0.0031535303193601827
2015-06-01,0.002959526357465696
2015-06-02,-0.012390913095306488
2015-06-03,0.016899686042698328
2015-06-04,0.002593765867162531
2015-06-05,0.0045556774723641315
2015-06-08,-0.006916737582741205
2015-06-09,-0.012106173510263739
2015-06-10,-0.003914033427899702
2015-06-11,0.009273563972801041
2015-06-12,0.003222317452290928
2015-06-15,-0.00836329947506242
2015-06-16,-0.003521960780811288
2015-06-17,0.0002976880377112387
2015-06-18,0.008911922129574751
2015-06-19,0.004520848921851448
2015-06-22,0.012402185300793019
2015-06-23,0.00041941461813716017
2015-06-24,-0.0038216014552093927
2015-06-25,-0.0003530306769412566
2015-06-26,-0.0041639333516423965
2015-06-29,-0.011212752142725744
2015-06-30,0.01109088394058287
2015-07-01,0.01219940307179233
2015-07-02,-0.007817124684190236
